mapdate,stateabbreviation,none,d0,d1,d2,d3,d4,validstart,validend,statisticformatid,state_alpha
2024-08-13,WI,68.33,31.67,0.0,0.0,0.0,0.0,2024-08-13,2024-08-19,1,WI
2024-08-06,WI,71.12,28.88,0.0,0.0,0.0,0.0,2024-08-06,2024-08-12,1,WI
2024-07-30,WI,71.12,28.88,0.0,0.0,0.0,0.0,2024-07-30,2024-08-05,1,WI
2024-07-23,WI,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-23,2024-07-29,1,WI
2024-07-16,WI,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-16,2024-07-22,1,WI
2024-07-09,WI,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-09,2024-07-15,1,WI
2024-07-02,WI,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-02,2024-07-08,1,WI
2024-06-25,WI,100.0,0.0,0.0,0.0,0.0,0.0,2024-06-25,2024-07-01,1,WI
2024-06-18,WI,96.44,3.56,0.0,0.0,0.0,0.0,2024-06-18,2024-06-24,1,WI
2024-06-11,WI,95.75,4.25,0.0,0.0,0.0,0.0,2024-06-11,2024-06-17,1,WI
2024-06-04,WI,92.96,7.04,0.77,0.0,0.0,0.0,2024-06-04,2024-06-10,1,WI
2024-05-28,WI,90.31,9.69,0.77,0.0,0.0,0.0,2024-05-28,2024-06-03,1,WI
2024-05-21,WI,84.76,15.24,5.37,0.0,0.0,0.0,2024-05-21,2024-05-27,1,WI
2024-05-14,WI,71.9,28.1,7.93,2.52,0.0,0.0,2024-05-14,2024-05-20,1,WI
2024-05-07,WI,71.94,28.06,7.93,2.52,0.0,0.0,2024-05-07,2024-05-13,1,WI
2024-04-30,WI,56.73,43.27,19.01,3.29,0.0,0.0,2024-04-30,2024-05-06,1,WI
2024-04-23,WI,56.39,43.61,19.02,3.29,0.0,0.0,2024-04-23,2024-04-29,1,WI
2024-04-16,WI,24.94,75.06,28.34,5.3,0.0,0.0,2024-04-16,2024-04-22,1,WI
2024-04-09,WI,24.97,75.03,28.36,5.81,0.0,0.0,2024-04-09,2024-04-15,1,WI
2024-04-02,WI,13.9,86.1,31.55,5.99,0.0,0.0,2024-04-02,2024-04-08,1,WI
2024-03-26,WI,13.96,86.04,31.55,5.99,0.0,0.0,2024-03-26,2024-04-01,1,WI
2024-03-19,WI,11.83,88.17,72.32,19.02,0.0,0.0,2024-03-19,2024-03-25,1,WI
2024-03-12,WI,11.51,88.49,72.37,18.45,0.0,0.0,2024-03-12,2024-03-18,1,WI
2024-03-05,WI,10.1,89.9,67.99,18.45,0.0,0.0,2024-03-05,2024-03-11,1,WI
2024-02-27,WI,9.03,90.97,65.65,17.07,0.0,0.0,2024-02-27,2024-03-04,1,WI
2024-02-20,WI,13.51,86.49,40.91,17.07,0.0,0.0,2024-02-20,2024-02-26,1,WI
2024-02-13,WI,31.06,68.94,35.69,14.93,0.0,0.0,2024-02-13,2024-02-19,1,WI
2024-02-06,WI,33.63,66.37,35.52,14.93,0.0,0.0,2024-02-06,2024-02-12,1,WI
2024-01-30,WI,33.63,66.37,35.52,14.93,0.0,0.0,2024-01-30,2024-02-05,1,WI
2024-01-23,WI,33.63,66.37,35.52,14.93,0.0,0.0,2024-01-23,2024-01-29,1,WI
2024-01-16,WI,33.68,66.32,35.51,14.93,0.0,0.0,2024-01-16,2024-01-22,1,WI
2024-01-09,WI,33.04,66.96,37.34,16.8,0.26,0.0,2024-01-09,2024-01-15,1,WI
2024-01-02,WI,33.04,66.96,37.34,16.8,0.26,0.0,2024-01-02,2024-01-08,1,WI
2023-12-26,WI,33.04,66.96,37.34,16.8,0.26,0.0,2023-12-26,2024-01-01,1,WI
2023-12-19,WI,33.1,66.9,37.43,16.8,0.26,0.0,2023-12-19,2023-12-25,1,WI
2023-12-12,WI,33.1,66.9,37.43,16.8,0.26,0.0,2023-12-12,2023-12-18,1,WI
2023-12-05,WI,32.97,67.03,37.05,16.8,0.26,0.0,2023-12-05,2023-12-11,1,WI
2023-11-28,WI,33.04,66.96,37.07,16.8,0.26,0.0,2023-11-28,2023-12-04,1,WI
2023-11-21,WI,33.04,66.96,37.07,16.8,0.26,0.0,2023-11-21,2023-11-27,1,WI
2023-11-14,WI,33.59,66.41,37.07,16.02,0.26,0.0,2023-11-14,2023-11-20,1,WI
2023-11-07,WI,33.59,66.41,36.22,16.02,0.26,0.0,2023-11-07,2023-11-13,1,WI
2023-10-31,WI,33.64,66.36,33.99,15.95,0.26,0.0,2023-10-31,2023-11-06,1,WI
2023-10-24,WI,6.49,93.51,51.81,21.6,3.04,0.0,2023-10-24,2023-10-30,1,WI
2023-10-17,WI,6.49,93.51,68.19,23.65,3.04,0.0,2023-10-17,2023-10-23,1,WI
2023-10-10,WI,0.01,99.99,74.4,30.44,6.77,0.0,2023-10-10,2023-10-16,1,WI
2023-10-03,WI,2.04,97.96,75.07,33.18,6.77,0.0,2023-10-03,2023-10-09,1,WI
2023-09-26,WI,2.04,97.96,80.86,37.74,6.77,0.0,2023-09-26,2023-10-02,1,WI
2023-09-19,WI,2.04,97.96,86.91,63.44,24.27,3.29,2023-09-19,2023-09-25,1,WI
2023-09-12,WI,2.04,97.96,86.69,59.41,21.62,1.77,2023-09-12,2023-09-18,1,WI
2023-09-05,WI,3.34,96.66,84.46,58.26,24.39,2.44,2023-09-05,2023-09-11,1,WI
2023-08-29,WI,3.31,96.69,81.62,51.8,16.76,0.66,2023-08-29,2023-09-04,1,WI
2023-08-22,WI,3.31,96.69,78.35,44.14,12.9,0.66,2023-08-22,2023-08-28,1,WI
2023-08-15,WI,3.31,96.69,78.35,42.85,11.29,0.66,2023-08-15,2023-08-21,1,WI
2023-08-08,WI,2.02,97.98,82.18,47.02,17.96,0.32,2023-08-08,2023-08-14,1,WI
2023-08-01,WI,2.06,97.94,80.64,41.92,12.15,0.0,2023-08-01,2023-08-07,1,WI
2023-07-25,WI,0.0,100.0,82.44,46.51,12.7,0.0,2023-07-25,2023-07-31,1,WI
2023-07-18,WI,0.0,100.0,82.02,42.05,8.68,0.0,2023-07-18,2023-07-24,1,WI
2023-07-11,WI,0.0,100.0,90.35,43.65,10.33,0.0,2023-07-11,2023-07-17,1,WI
2023-07-04,WI,0.0,100.0,92.75,27.36,2.74,0.0,2023-07-04,2023-07-10,1,WI
2023-06-27,WI,0.0,100.0,81.54,16.67,0.0,0.0,2023-06-27,2023-07-03,1,WI
2023-06-20,WI,0.0,100.0,78.16,7.94,0.0,0.0,2023-06-20,2023-06-26,1,WI
2023-06-13,WI,9.21,90.79,46.16,0.0,0.0,0.0,2023-06-13,2023-06-19,1,WI
2023-06-06,WI,11.29,88.71,25.34,0.0,0.0,0.0,2023-06-06,2023-06-12,1,WI
2023-05-30,WI,33.62,66.38,0.05,0.0,0.0,0.0,2023-05-30,2023-06-05,1,WI
2023-05-23,WI,99.18,0.82,0.0,0.0,0.0,0.0,2023-05-23,2023-05-29,1,WI
2023-05-16,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,2023-05-22,1,WI
2023-05-09,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-05-09,2023-05-15,1,WI
2023-05-02,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-05-02,2023-05-08,1,WI
2023-04-25,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-04-25,2023-05-01,1,WI
2023-04-18,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-04-18,2023-04-24,1,WI
2023-04-11,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-04-11,2023-04-17,1,WI
2023-04-04,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-04-04,2023-04-10,1,WI
2023-03-28,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-03-28,2023-04-03,1,WI
2023-03-21,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-03-21,2023-03-27,1,WI
2023-03-14,WI,100.0,0.0,0.0,0.0,0.0,0.0,2023-03-14,2023-03-20,1,WI
2023-03-07,WI,98.96,1.04,0.0,0.0,0.0,0.0,2023-03-07,2023-03-13,1,WI
2023-02-28,WI,98.61,1.39,0.0,0.0,0.0,0.0,2023-02-28,2023-03-06,1,WI
2023-02-21,WI,96.98,3.02,0.55,0.0,0.0,0.0,2023-02-21,2023-02-27,1,WI
2023-02-14,WI,96.99,3.01,1.97,0.0,0.0,0.0,2023-02-14,2023-02-20,1,WI
2023-02-07,WI,96.49,3.51,1.97,0.0,0.0,0.0,2023-02-07,2023-02-13,1,WI
2023-01-31,WI,94.63,5.37,1.97,0.0,0.0,0.0,2023-01-31,2023-02-06,1,WI
2023-01-24,WI,94.63,5.37,1.97,0.0,0.0,0.0,2023-01-24,2023-01-30,1,WI
2023-01-17,WI,91.1,8.9,1.97,0.0,0.0,0.0,2023-01-17,2023-01-23,1,WI
2023-01-10,WI,92.98,7.02,1.97,0.0,0.0,0.0,2023-01-10,2023-01-16,1,WI
2023-01-03,WI,67.99,32.01,5.71,1.84,0.0,0.0,2023-01-03,2023-01-09,1,WI
2022-12-27,WI,67.99,32.01,5.71,1.84,0.0,0.0,2022-12-27,2023-01-02,1,WI
2022-12-20,WI,67.99,32.01,7.73,1.84,0.0,0.0,2022-12-20,2022-12-26,1,WI
2022-12-13,WI,68.16,31.84,11.64,1.84,0.0,0.0,2022-12-13,2022-12-19,1,WI
2022-12-06,WI,68.16,31.84,11.64,1.84,0.0,0.0,2022-12-06,2022-12-12,1,WI
2022-11-29,WI,68.44,31.56,11.64,1.84,0.0,0.0,2022-11-29,2022-12-05,1,WI
2022-11-22,WI,68.37,31.63,11.61,1.84,0.0,0.0,2022-11-22,2022-11-28,1,WI
2022-11-15,WI,68.37,31.63,12.01,1.84,0.0,0.0,2022-11-15,2022-11-21,1,WI
2022-11-08,WI,59.74,40.26,16.2,3.95,0.0,0.0,2022-11-08,2022-11-14,1,WI
2022-11-01,WI,33.62,66.38,27.82,3.95,0.0,0.0,2022-11-01,2022-11-07,1,WI
2022-10-25,WI,33.62,66.38,24.91,3.95,0.0,0.0,2022-10-25,2022-10-31,1,WI
2022-10-18,WI,35.65,64.35,24.91,3.95,0.0,0.0,2022-10-18,2022-10-24,1,WI
2022-10-11,WI,42.13,57.87,19.01,3.95,0.0,0.0,2022-10-11,2022-10-17,1,WI
2022-10-04,WI,46.55,53.45,12.94,3.75,0.0,0.0,2022-10-04,2022-10-10,1,WI
2022-09-27,WI,63.94,36.06,11.0,3.37,0.0,0.0,2022-09-27,2022-10-03,1,WI
2022-09-20,WI,73.82,26.18,9.75,2.47,0.0,0.0,2022-09-20,2022-09-26,1,WI
2022-09-13,WI,83.6,16.4,6.14,0.7,0.0,0.0,2022-09-13,2022-09-19,1,WI
2022-09-06,WI,81.13,18.87,6.38,0.0,0.0,0.0,2022-09-06,2022-09-12,1,WI
2022-08-30,WI,81.19,18.81,6.38,0.0,0.0,0.0,2022-08-30,2022-09-05,1,WI
2022-08-23,WI,72.44,27.56,12.61,2.52,0.0,0.0,2022-08-23,2022-08-29,1,WI
2022-08-16,WI,63.14,36.86,13.0,2.52,0.0,0.0,2022-08-16,2022-08-22,1,WI
2022-08-09,WI,64.29,35.71,12.88,1.46,0.0,0.0,2022-08-09,2022-08-15,1,WI
2022-08-02,WI,51.59,48.41,16.78,1.03,0.0,0.0,2022-08-02,2022-08-08,1,WI
2022-07-26,WI,53.86,46.14,7.46,0.0,0.0,0.0,2022-07-26,2022-08-01,1,WI
2022-07-19,WI,65.11,34.89,5.21,0.0,0.0,0.0,2022-07-19,2022-07-25,1,WI
2022-07-12,WI,64.72,35.28,7.84,0.0,0.0,0.0,2022-07-12,2022-07-18,1,WI
2022-07-05,WI,57.21,42.79,7.74,0.0,0.0,0.0,2022-07-05,2022-07-11,1,WI
2022-06-28,WI,60.01,39.99,0.0,0.0,0.0,0.0,2022-06-28,2022-07-04,1,WI
2022-06-21,WI,83.47,16.53,0.0,0.0,0.0,0.0,2022-06-21,2022-06-27,1,WI
2022-06-14,WI,82.66,17.34,0.0,0.0,0.0,0.0,2022-06-14,2022-06-20,1,WI
2022-06-07,WI,76.84,23.16,0.0,0.0,0.0,0.0,2022-06-07,2022-06-13,1,WI
2022-05-31,WI,76.84,23.16,0.0,0.0,0.0,0.0,2022-05-31,2022-06-06,1,WI
2022-05-24,WI,75.47,24.53,0.0,0.0,0.0,0.0,2022-05-24,2022-05-30,1,WI
2022-05-17,WI,75.47,24.53,0.0,0.0,0.0,0.0,2022-05-17,2022-05-23,1,WI
2022-05-10,WI,75.47,24.53,0.0,0.0,0.0,0.0,2022-05-10,2022-05-16,1,WI
2022-05-03,WI,75.37,24.63,0.0,0.0,0.0,0.0,2022-05-03,2022-05-09,1,WI
2022-04-26,WI,75.37,24.63,0.0,0.0,0.0,0.0,2022-04-26,2022-05-02,1,WI
2022-04-19,WI,68.73,31.27,14.94,0.0,0.0,0.0,2022-04-19,2022-04-25,1,WI
2022-04-12,WI,67.05,32.95,16.66,0.0,0.0,0.0,2022-04-12,2022-04-18,1,WI
2022-04-05,WI,49.61,50.39,16.9,0.0,0.0,0.0,2022-04-05,2022-04-11,1,WI
2022-03-29,WI,29.95,70.05,26.42,0.72,0.0,0.0,2022-03-29,2022-04-04,1,WI
2022-03-22,WI,11.62,88.38,42.31,8.96,0.0,0.0,2022-03-22,2022-03-28,1,WI
2022-03-15,WI,11.62,88.38,56.16,8.96,0.0,0.0,2022-03-15,2022-03-21,1,WI
2022-03-08,WI,11.62,88.38,65.5,8.96,0.0,0.0,2022-03-08,2022-03-14,1,WI
2022-03-01,WI,7.92,92.08,70.66,8.96,0.0,0.0,2022-03-01,2022-03-07,1,WI
2022-02-22,WI,7.92,92.08,70.66,8.96,0.0,0.0,2022-02-22,2022-02-28,1,WI
2022-02-15,WI,7.92,92.08,70.66,8.96,0.0,0.0,2022-02-15,2022-02-21,1,WI
2022-02-08,WI,11.13,88.87,66.99,5.2,0.0,0.0,2022-02-08,2022-02-14,1,WI
2022-02-01,WI,11.13,88.87,56.69,5.2,0.0,0.0,2022-02-01,2022-02-07,1,WI
2022-01-25,WI,14.8,85.2,51.39,5.2,0.0,0.0,2022-01-25,2022-01-31,1,WI
2022-01-18,WI,14.8,85.2,51.39,5.2,0.0,0.0,2022-01-18,2022-01-24,1,WI
2022-01-11,WI,14.77,85.23,51.39,5.2,0.0,0.0,2022-01-11,2022-01-17,1,WI
2022-01-04,WI,15.02,84.98,50.08,6.47,0.0,0.0,2022-01-04,2022-01-10,1,WI
2021-12-28,WI,14.98,85.02,49.89,6.47,0.0,0.0,2021-12-28,2022-01-03,1,WI
2021-12-21,WI,14.94,85.06,51.22,4.7,0.0,0.0,2021-12-21,2021-12-27,1,WI
2021-12-14,WI,14.94,85.06,50.81,4.7,0.0,0.0,2021-12-14,2021-12-20,1,WI
2021-12-07,WI,15.04,84.96,46.61,2.08,0.0,0.0,2021-12-07,2021-12-13,1,WI
2021-11-30,WI,15.04,84.96,46.61,2.08,0.0,0.0,2021-11-30,2021-12-06,1,WI
2021-11-23,WI,15.04,84.96,46.61,2.08,0.0,0.0,2021-11-23,2021-11-29,1,WI
2021-11-16,WI,15.04,84.96,46.61,2.08,0.0,0.0,2021-11-16,2021-11-22,1,WI
2021-11-09,WI,6.03,93.97,44.64,2.08,0.0,0.0,2021-11-09,2021-11-15,1,WI
2021-11-02,WI,6.03,93.97,44.64,2.08,0.0,0.0,2021-11-02,2021-11-08,1,WI
2021-10-26,WI,19.51,80.49,15.02,2.08,0.0,0.0,2021-10-26,2021-11-01,1,WI
2021-10-19,WI,39.35,60.65,12.9,2.08,0.0,0.0,2021-10-19,2021-10-25,1,WI
2021-10-12,WI,56.14,43.86,12.9,2.2,0.0,0.0,2021-10-12,2021-10-18,1,WI
2021-10-05,WI,56.14,43.86,15.6,6.14,0.8,0.0,2021-10-05,2021-10-11,1,WI
2021-09-28,WI,68.42,31.58,15.58,6.14,0.8,0.0,2021-09-28,2021-10-04,1,WI
2021-09-21,WI,66.91,33.09,15.42,3.52,0.14,0.0,2021-09-21,2021-09-27,1,WI
2021-09-14,WI,62.87,37.13,18.18,4.07,0.0,0.0,2021-09-14,2021-09-20,1,WI
2021-09-07,WI,61.51,38.49,21.11,4.07,0.0,0.0,2021-09-07,2021-09-13,1,WI
2021-08-31,WI,65.58,34.42,19.83,1.33,0.0,0.0,2021-08-31,2021-09-06,1,WI
2021-08-24,WI,60.47,39.53,23.7,2.06,0.0,0.0,2021-08-24,2021-08-30,1,WI
2021-08-17,WI,63.55,36.45,18.55,2.06,0.0,0.0,2021-08-17,2021-08-23,1,WI
2021-08-10,WI,68.55,31.45,18.46,2.06,0.0,0.0,2021-08-10,2021-08-16,1,WI
2021-08-03,WI,62.15,37.85,23.09,2.35,0.0,0.0,2021-08-03,2021-08-09,1,WI
2021-07-27,WI,53.59,46.41,27.76,2.97,0.0,0.0,2021-07-27,2021-08-02,1,WI
2021-07-20,WI,47.51,52.49,28.15,2.82,0.0,0.0,2021-07-20,2021-07-26,1,WI
2021-07-13,WI,41.41,58.59,31.14,3.33,0.81,0.0,2021-07-13,2021-07-19,1,WI
2021-07-06,WI,36.04,63.96,34.44,2.19,0.81,0.0,2021-07-06,2021-07-12,1,WI
2021-06-29,WI,36.04,63.96,35.9,2.19,0.81,0.0,2021-06-29,2021-07-05,1,WI
2021-06-22,WI,23.46,76.54,51.27,6.36,0.81,0.0,2021-06-22,2021-06-28,1,WI
2021-06-15,WI,18.16,81.84,55.53,8.84,0.81,0.0,2021-06-15,2021-06-21,1,WI
2021-06-08,WI,18.16,81.84,34.25,5.09,0.0,0.0,2021-06-08,2021-06-14,1,WI
2021-06-01,WI,49.33,50.67,25.1,5.09,0.0,0.0,2021-06-01,2021-06-07,1,WI
2021-05-25,WI,49.33,50.67,24.18,0.18,0.0,0.0,2021-05-25,2021-05-31,1,WI
2021-05-18,WI,45.74,54.26,26.29,0.18,0.0,0.0,2021-05-18,2021-05-24,1,WI
2021-05-11,WI,57.9,42.1,26.19,0.0,0.0,0.0,2021-05-11,2021-05-17,1,WI
2021-05-04,WI,57.9,42.1,26.19,0.0,0.0,0.0,2021-05-04,2021-05-10,1,WI
2021-04-27,WI,48.52,51.48,22.67,0.0,0.0,0.0,2021-04-27,2021-05-03,1,WI
2021-04-20,WI,63.24,36.76,0.74,0.0,0.0,0.0,2021-04-20,2021-04-26,1,WI
2021-04-13,WI,62.34,37.66,0.74,0.0,0.0,0.0,2021-04-13,2021-04-19,1,WI
2021-04-06,WI,10.35,89.65,0.74,0.0,0.0,0.0,2021-04-06,2021-04-12,1,WI
2021-03-30,WI,10.34,89.66,0.0,0.0,0.0,0.0,2021-03-30,2021-04-05,1,WI
2021-03-23,WI,0.4,99.6,0.02,0.0,0.0,0.0,2021-03-23,2021-03-29,1,WI
2021-03-16,WI,8.24,91.76,0.01,0.0,0.0,0.0,2021-03-16,2021-03-22,1,WI
2021-03-09,WI,8.28,91.72,0.01,0.0,0.0,0.0,2021-03-09,2021-03-15,1,WI
2021-03-02,WI,39.18,60.82,0.01,0.0,0.0,0.0,2021-03-02,2021-03-08,1,WI
2021-02-23,WI,39.21,60.79,0.01,0.0,0.0,0.0,2021-02-23,2021-03-01,1,WI
2021-02-16,WI,39.21,60.79,0.01,0.0,0.0,0.0,2021-02-16,2021-02-22,1,WI
2021-02-09,WI,57.63,42.37,0.01,0.0,0.0,0.0,2021-02-09,2021-02-15,1,WI
2021-02-02,WI,53.19,46.81,0.01,0.0,0.0,0.0,2021-02-02,2021-02-08,1,WI
2021-01-26,WI,53.25,46.75,0.01,0.0,0.0,0.0,2021-01-26,2021-02-01,1,WI
2021-01-19,WI,53.25,46.75,0.01,0.0,0.0,0.0,2021-01-19,2021-01-25,1,WI
2021-01-12,WI,52.0,48.0,0.01,0.0,0.0,0.0,2021-01-12,2021-01-18,1,WI
2021-01-05,WI,79.13,20.87,0.0,0.0,0.0,0.0,2021-01-05,2021-01-11,1,WI
2020-12-29,WI,79.11,20.89,0.0,0.0,0.0,0.0,2020-12-29,2021-01-04,1,WI
2020-12-22,WI,79.11,20.89,0.0,0.0,0.0,0.0,2020-12-22,2020-12-28,1,WI
2020-12-15,WI,79.15,20.85,0.0,0.0,0.0,0.0,2020-12-15,2020-12-21,1,WI
2020-12-08,WI,79.53,20.47,0.0,0.0,0.0,0.0,2020-12-08,2020-12-14,1,WI
2020-12-01,WI,79.73,20.27,0.0,0.0,0.0,0.0,2020-12-01,2020-12-07,1,WI
2020-11-24,WI,93.62,6.38,0.0,0.0,0.0,0.0,2020-11-24,2020-11-30,1,WI
2020-11-17,WI,93.62,6.38,0.0,0.0,0.0,0.0,2020-11-17,2020-11-23,1,WI
2020-11-10,WI,89.86,10.14,0.0,0.0,0.0,0.0,2020-11-10,2020-11-16,1,WI
2020-11-03,WI,89.86,10.14,0.0,0.0,0.0,0.0,2020-11-03,2020-11-09,1,WI
2020-10-27,WI,89.85,10.15,0.0,0.0,0.0,0.0,2020-10-27,2020-11-02,1,WI
2020-10-20,WI,83.93,16.07,1.19,0.0,0.0,0.0,2020-10-20,2020-10-26,1,WI
2020-10-13,WI,83.93,16.07,1.19,0.0,0.0,0.0,2020-10-13,2020-10-19,1,WI
2020-10-06,WI,80.71,19.29,1.41,0.0,0.0,0.0,2020-10-06,2020-10-12,1,WI
2020-09-29,WI,80.78,19.22,0.0,0.0,0.0,0.0,2020-09-29,2020-10-05,1,WI
2020-09-22,WI,90.7,9.3,0.0,0.0,0.0,0.0,2020-09-22,2020-09-28,1,WI
2020-09-15,WI,91.91,8.09,0.0,0.0,0.0,0.0,2020-09-15,2020-09-21,1,WI
2020-09-08,WI,83.6,16.4,0.0,0.0,0.0,0.0,2020-09-08,2020-09-14,1,WI
2020-09-01,WI,89.87,10.13,0.0,0.0,0.0,0.0,2020-09-01,2020-09-07,1,WI
2020-08-25,WI,76.98,23.02,1.47,0.0,0.0,0.0,2020-08-25,2020-08-31,1,WI
2020-08-18,WI,89.09,10.91,1.47,0.0,0.0,0.0,2020-08-18,2020-08-24,1,WI
2020-08-11,WI,94.58,5.42,0.03,0.0,0.0,0.0,2020-08-11,2020-08-17,1,WI
2020-08-04,WI,93.32,6.68,0.21,0.0,0.0,0.0,2020-08-04,2020-08-10,1,WI
2020-07-28,WI,98.53,1.47,0.21,0.0,0.0,0.0,2020-07-28,2020-08-03,1,WI
2020-07-21,WI,96.37,3.63,0.6,0.09,0.0,0.0,2020-07-21,2020-07-27,1,WI
2020-07-14,WI,95.99,4.01,1.37,0.1,0.0,0.0,2020-07-14,2020-07-20,1,WI
2020-07-07,WI,90.37,9.63,2.33,0.22,0.0,0.0,2020-07-07,2020-07-13,1,WI
2020-06-30,WI,92.34,7.66,1.97,0.0,0.0,0.0,2020-06-30,2020-07-06,1,WI
2020-06-23,WI,98.88,1.12,0.0,0.0,0.0,0.0,2020-06-23,2020-06-29,1,WI
2020-06-16,WI,98.9,1.1,0.0,0.0,0.0,0.0,2020-06-16,2020-06-22,1,WI
2020-06-09,WI,98.9,1.1,0.0,0.0,0.0,0.0,2020-06-09,2020-06-15,1,WI
2020-06-02,WI,98.9,1.1,0.0,0.0,0.0,0.0,2020-06-02,2020-06-08,1,WI
2020-05-26,WI,90.52,9.48,0.0,0.0,0.0,0.0,2020-05-26,2020-06-01,1,WI
2020-05-19,WI,91.18,8.82,0.0,0.0,0.0,0.0,2020-05-19,2020-05-25,1,WI
2020-05-12,WI,98.66,1.34,0.0,0.0,0.0,0.0,2020-05-12,2020-05-18,1,WI
2020-05-05,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-05-05,2020-05-11,1,WI
2020-04-28,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-28,2020-05-04,1,WI
2020-04-21,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-21,2020-04-27,1,WI
2020-04-14,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-14,2020-04-20,1,WI
2020-04-07,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-07,2020-04-13,1,WI
2020-03-31,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-31,2020-04-06,1,WI
2020-03-24,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,2020-03-30,1,WI
2020-03-17,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,2020-03-23,1,WI
2020-03-10,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-10,2020-03-16,1,WI
2020-03-03,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-03,2020-03-09,1,WI
2020-02-25,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,2020-03-02,1,WI
2020-02-18,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-18,2020-02-24,1,WI
2020-02-11,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-11,2020-02-17,1,WI
2020-02-04,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-04,2020-02-10,1,WI
2020-01-28,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-28,2020-02-03,1,WI
2020-01-21,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-21,2020-01-27,1,WI
2020-01-14,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-14,2020-01-20,1,WI
2020-01-07,WI,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-07,2020-01-13,1,WI
2019-12-31,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-31,2020-01-06,1,WI
2019-12-24,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-24,2019-12-30,1,WI
2019-12-17,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-17,2019-12-23,1,WI
2019-12-10,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-10,2019-12-16,1,WI
2019-12-03,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-03,2019-12-09,1,WI
2019-11-26,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-26,2019-12-02,1,WI
2019-11-19,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-19,2019-11-25,1,WI
2019-11-12,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-12,2019-11-18,1,WI
2019-11-05,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-05,2019-11-11,1,WI
2019-10-29,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-29,2019-11-04,1,WI
2019-10-22,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-22,2019-10-28,1,WI
2019-10-15,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-15,2019-10-21,1,WI
2019-10-08,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-08,2019-10-14,1,WI
2019-10-01,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-01,2019-10-07,1,WI
2019-09-24,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-09-24,2019-09-30,1,WI
2019-09-17,WI,100.0,0.0,0.0,0.0,0.0,0.0,2019-09-17,2019-09-23,1,WI
2019-09-10,WI,97.66,2.34,0.0,0.0,0.0,0.0,2019-09-10,2019-09-16,1,WI
2019-09-03,WI,97.22,2.78,0.0,0.0,0.0,0.0,2019-09-03,2019-09-09,1,WI
2019-08-27,WI,98.56,1.44,0.0,0.0,0.0,0.0,2019-08-27,2019-09-02,1,WI
2019-08-20,WI,98.66,1.34,0.0,0.0,0.0,0.0,2019-08-20,2019-08-26,1,WI
2019-08-13,WI,98.66,1.34,0.0,0.0,0.0,0.0,2019-08-13,2019-08-19,1,WI
2019-08-06,WI,98.78,1.22,0.0,0.0,0.0,0.0,2019-08-06,2019-08-12,1,WI
